test_position,true_class,k,baseline_probability,SHAP_topk_probability_after_masking,Random_topk_probability_after_masking,SHAP_probability_drop,Random_probability_drop
33891,0,10,2.345368375245016e-05,0.7629967331886292,0.22173482179641724,-0.7629732795048767,-0.2217113681126648
34559,0,1,9.974130080081522e-06,0.07232468575239182,9.974130080081522e-06,-0.07231471162231173,0.0
34559,0,3,9.974130080081522e-06,0.23834243416786194,9.264321306545753e-06,-0.23833246003778186,7.098087735357694e-07
34559,0,5,9.974130080081522e-06,0.36557018756866455,2.0263420083210804e-05,-0.36556021343858447,-1.0289290003129281e-05
34559,0,10,9.974130080081522e-06,0.4499899446964264,0.04335404187440872,-0.4499799705663463,-0.04334406774432864
34992,0,1,5.48634234291967e-05,0.6248061060905457,5.48634234291967e-05,-0.6247512426671165,0.0
34992,0,3,5.48634234291967e-05,0.8059452176094055,0.6082409620285034,-0.8058903541859763,-0.6081860986050742
34992,0,5,5.48634234291967e-05,0.6709680557250977,0.0017175455577671528,-0.6709131923016685,-0.001662682134337956
34992,0,10,5.48634234291967e-05,0.6907084584236145,6.41015576547943e-05,-0.6906535950001853,-9.238134225597605e-06
35454,0,1,2.53324797085952e-05,0.8130981922149658,0.8130981922149658,-0.8130728597352572,-0.8130728597352572
35454,0,3,2.53324797085952e-05,0.9509949684143066,3.0089777283137664e-05,-0.950969635934598,-4.757297574542463e-06
35454,0,5,2.53324797085952e-05,0.9077874422073364,2.4625935111544095e-05,-0.9077621097276278,7.065445970511064e-07
35454,0,10,2.53324797085952e-05,0.85928875207901,7.717311382293701e-05,-0.8592634195993014,-5.184063411434181e-05
35896,0,1,9.294613846577704e-06,0.018245883285999298,1.2509709449659567e-05,-0.01823658867215272,-3.2150956030818634e-06
35896,0,3,9.294613846577704e-06,0.6141160130500793,8.46845159685472e-06,-0.6141067184362328,8.261622497229837e-07
35896,0,5,9.294613846577704e-06,0.8632559776306152,1.0904876035056077e-05,-0.8632466830167687,-1.610262188478373e-06
35896,0,10,9.294613846577704e-06,0.8636863231658936,0.1097031682729721,-0.863677028552047,-0.10969387365912553
35907,0,1,9.96946546365507e-05,0.9465010762214661,0.00014346149691846222,-0.9464013815668295,-4.376684228191152e-05
35907,0,3,9.96946546365507e-05,0.9919542670249939,0.00011613775131991133,-0.9918545723703573,-1.6443096683360636e-05
35907,0,5,9.96946546365507e-05,0.9828113317489624,0.0001277076662518084,-0.9827116370943259,-2.801301161525771e-05
35907,0,10,9.96946546365507e-05,0.8989885449409485,6.261422822717577e-05,-0.8988888502863119,3.708042640937492e-05
35978,0,1,8.162795893440489e-06,0.05723808705806732,8.162795893440489e-06,-0.05722992426217388,0.0
35978,0,3,8.162795893440489e-06,0.822108268737793,0.0307502131909132,-0.8221001059418995,-0.03074205039501976
35978,0,5,8.162795893440489e-06,0.5312294363975525,0.0002307308022864163,-0.531221273601659,-0.0002225680063929758
35978,0,10,8.162795893440489e-06,0.5990121364593506,0.00038687727646902204,-0.5990039736634571,-0.00037871448057558155
36526,0,1,1.8464063032297418e-05,0.33808550238609314,1.8464063032297418e-05,-0.33806703832306084,0.0
36526,0,3,1.8464063032297418e-05,0.6107962131500244,2.4484894311171956e-05,-0.6107777490869921,-6.020831278874539e-06
36526,0,5,1.8464063032297418e-05,0.7360674738883972,2.1560766981565394e-05,-0.7360490098253649,-3.096703949267976e-06
36526,0,10,1.8464063032297418e-05,0.7744677066802979,1.3646536899614148e-05,-0.7744492426172656,4.81752613268327e-06
36827,0,1,8.878241351339966e-05,0.9588501453399658,8.161616278812289e-05,-0.9587613629264524,7.166250725276768e-06
36827,0,3,8.878241351339966e-05,0.9957141280174255,9.925157792167738e-05,-0.9956253456039121,-1.046916440827772e-05
36827,0,5,8.878241351339966e-05,0.9901726245880127,0.00015343505947384983,-0.9900838421744993,-6.465264596045017e-05
36827,0,10,8.878241351339966e-05,0.7347087860107422,0.9145632386207581,-0.7346200035972288,-0.9144744562072447
37049,0,1,7.788113180140499e-06,0.05629769712686539,7.788113180140499e-06,-0.056289909013685246,0.0
37049,0,3,7.788113180140499e-06,0.8387703895568848,7.788113180140499e-06,-0.8387626014437046,0.0
37049,0,5,7.788113180140499e-06,0.37389859557151794,7.788113180140499e-06,-0.3738908074583378,0.0
37049,0,10,7.788113180140499e-06,0.5613276958465576,2.800229049171321e-05,-0.5613199077333775,-2.0214177311572712e-05
37255,0,1,1.6480171325383708e-05,0.05745946243405342,0.0004844786017201841,-0.05744298226272804,-0.0004679984303948004
37255,0,3,1.6480171325383708e-05,0.4547297954559326,1.2667300325119868e-05,-0.45471331528460723,3.81287100026384e-06
37255,0,5,1.6480171325383708e-05,0.6736974120140076,1.0087948794534896e-05,-0.6736809318426822,6.392222530848812e-06
37255,0,10,1.6480171325383708e-05,0.7442977428436279,0.16286100447177887,-0.7442812626723025,-0.16284452430045349
37406,0,1,3.517538425512612e-05,0.934363603591919,1.3574318472819868e-05,-0.9343284282076638,2.160106578230625e-05
37406,0,3,3.517538425512612e-05,0.9679800271987915,3.956445289077237e-05,-0.9679448518145364,-4.389068635646254e-06
37406,0,5,3.517538425512612e-05,0.9626496434211731,2.6948373488266952e-05,-0.962614468036918,8.227010766859166e-06
37406,0,10,3.517538425512612e-05,0.6920374631881714,3.541358091752045e-05,-0.6920022878039163,-2.381966623943299e-07
37431,0,1,6.626949470955878e-05,0.83931964635849,6.128752283984795e-05,-0.8392533768637804,4.981971869710833e-06
37431,0,3,6.626949470955878e-05,0.9857032895088196,5.1244700443930924e-05,-0.98563702001411,1.5024794265627861e-05
37431,0,5,6.626949470955878e-05,0.9826781153678894,5.065393997938372e-05,-0.9826118458731798,1.5615554730175063e-05
37431,0,10,6.626949470955878e-05,0.9858993887901306,5.860674355062656e-05,-0.9858331192954211,7.662751158932224e-06
38396,0,1,3.134279540972784e-05,0.9570925235748291,3.134279540972784e-05,-0.9570611807794194,0.0
38396,0,3,3.134279540972784e-05,0.9868595600128174,3.134279540972784e-05,-0.9868282172174077,0.0
38396,0,5,3.134279540972784e-05,0.9757569432258606,0.9636225700378418,-0.9757256004304509,-0.9635912272424321
38396,0,10,3.134279540972784e-05,0.9432141184806824,5.0838218157878146e-05,-0.9431827756852726,-1.9495422748150304e-05
39219,0,1,1.1272864867351018e-05,0.06716855615377426,1.1414352229621727e-05,-0.06715728328890691,-1.4148736227070913e-07
39219,0,3,1.1272864867351018e-05,0.21475502848625183,5.681400125467917e-06,-0.21474375562138448,5.591464741883101e-06
39219,0,5,1.1272864867351018e-05,0.4244024455547333,6.79697586747352e-06,-0.4243911726898659,4.4758889998774976e-06
39219,0,10,1.1272864867351018e-05,0.5081170797348022,7.320585609704722e-06,-0.5081058068699349,3.952279257646296e-06
39639,0,1,1.7535019651404582e-05,0.8389379978179932,1.7535019651404582e-05,-0.8389204627983418,0.0
39639,0,3,1.7535019651404582e-05,0.9979671835899353,2.2305941456579603e-05,-0.9979496485702839,-4.770921805175021e-06
39639,0,5,1.7535019651404582e-05,0.9620227217674255,2.3842358132242225e-05,-0.9620051867477741,-6.307338480837643e-06
39639,0,10,1.7535019651404582e-05,0.7031001448631287,0.00010373612894909456,-0.7030826098434773,-8.620110929768998e-05
40093,0,1,1.54924564412795e-05,0.9069304466247559,1.54924564412795e-05,-0.9069149541683146,0.0
40093,0,3,1.54924564412795e-05,0.9771718382835388,1.54924564412795e-05,-0.9771563458270975,0.0
40093,0,5,1.54924564412795e-05,0.9935965538024902,0.8330421447753906,-0.993581061346049,-0.8330266523189493
40093,0,10,1.54924564412795e-05,0.894199788570404,0.00019806386262644082,-0.8941842961139628,-0.00018257140618516132
40131,0,1,3.999391265097074e-05,0.9715928435325623,3.999391265097074e-05,-0.9715528496199113,0.0
40131,0,3,3.999391265097074e-05,0.9997231364250183,3.999391265097074e-05,-0.9996831425123673,0.0
40131,0,5,3.999391265097074e-05,0.9757797718048096,1.2143520507379435e-05,-0.9757397778921586,2.7850392143591307e-05
40131,0,10,3.999391265097074e-05,0.9078260064125061,3.4480286558391526e-05,-0.9077860124998551,5.513626092579216e-06
40669,0,1,0.0011298578465357423,0.009253847412765026,0.0028335561510175467,-0.008123989566229284,-0.0017036983044818044
40669,0,3,0.0011298578465357423,0.529647946357727,0.0019871178083121777,-0.5285180885111913,-0.0008572599617764354
40669,0,5,0.0011298578465357423,0.8092415928840637,0.025798073038458824,-0.808111735037528,-0.024668215191923082
40669,0,10,0.0011298578465357423,0.9648024439811707,0.007710502948611975,-0.9636725861346349,-0.006580645102076232
40722,0,1,0.9957160353660583,0.9602632522583008,0.9961211085319519,0.03545278310775757,-0.0004050731658935547
40722,0,3,0.9957160353660583,0.9092143774032593,0.9938020706176758,0.08650165796279907,0.0019139647483825684
40722,0,5,0.9957160353660583,0.9471791386604309,0.9964260458946228,0.04853689670562744,-0.0007100105285644531
40722,0,10,0.9957160353660583,0.6701806783676147,0.9794386625289917,0.3255353569984436,0.01627737283706665
41043,0,1,0.0013420109171420336,0.013145744800567627,0.0009818938560783863,-0.011803733883425593,0.00036011706106364727
41043,0,3,0.0013420109171420336,0.36439254879951477,0.00434526102617383,-0.36305053788237274,-0.0030032501090317965
41043,0,5,0.0013420109171420336,0.6654643416404724,0.042692605406045914,-0.6641223307233304,-0.04135059448890388
41043,0,10,0.0013420109171420336,0.9312824010848999,0.03210057318210602,-0.9299403901677579,-0.030758562264963984
41229,0,1,0.0022566509433090687,0.022713402286171913,0.0022566509433090687,-0.020456751342862844,0.0
41229,0,3,0.0022566509433090687,0.07801689952611923,0.003111928701400757,-0.07576024858281016,-0.0008552777580916882
41229,0,5,0.0022566509433090687,0.5915601253509521,0.005079502239823341,-0.5893034744076431,-0.0028228512965142727
41229,0,10,0.0022566509433090687,0.8268680572509766,0.2290879338979721,-0.8246114063076675,-0.22683128295466304
41243,0,1,0.0012148902751505375,0.01399239245802164,0.0012148902751505375,-0.012777502182871103,0.0
41243,0,3,0.0012148902751505375,0.05685235559940338,0.0026212066877633333,-0.055637465324252844,-0.0014063164126127958
41243,0,5,0.0012148902751505375,0.332133412361145,0.018144702538847923,-0.3309185220859945,-0.016929812263697386
41243,0,10,0.0012148902751505375,0.6815310120582581,0.014915202744305134,-0.6803161217831075,-0.013700312469154596
42010,0,1,0.7219833135604858,0.7219833135604858,0.7341548800468445,0.0,-0.012171566486358643
42010,0,3,0.7219833135604858,0.7697250247001648,0.7697250247001648,-0.047741711139678955,-0.047741711139678955
42010,0,5,0.7219833135604858,0.8659616708755493,0.7599578499794006,-0.14397835731506348,-0.037974536418914795
42010,0,10,0.7219833135604858,0.9241223335266113,0.8898267149925232,-0.2021390199661255,-0.16784340143203735
42285,0,1,0.7096246480941772,0.7096246480941772,0.7096246480941772,0.0,0.0
42285,0,3,0.7096246480941772,0.857724666595459,0.7096246480941772,-0.14810001850128174,0.0
42285,0,5,0.7096246480941772,0.9232781529426575,0.8589830994606018,-0.21365350484848022,-0.14935845136642456
42285,0,10,0.7096246480941772,0.9227731823921204,0.7237989902496338,-0.21314853429794312,-0.014174342155456543
42323,0,1,0.9540155529975891,0.627977728843689,0.9593448042869568,0.32603782415390015,-0.005329251289367676
42323,0,3,0.9540155529975891,0.8216220140457153,0.9582099914550781,0.13239353895187378,-0.004194438457489014
42323,0,5,0.9540155529975891,0.9474999308586121,0.9539171457290649,0.006515622138977051,9.840726852416992e-05
42323,0,10,0.9540155529975891,0.9000833034515381,0.9699823260307312,0.053932249546051025,-0.01596677303314209
42373,0,1,0.8103433847427368,0.8103433847427368,0.8195889592170715,0.0,-0.009245574474334717
42373,0,3,0.8103433847427368,0.9316751956939697,0.9073593616485596,-0.12133181095123291,-0.09701597690582275
42373,0,5,0.8103433847427368,0.7974700927734375,0.9588982462882996,0.012873291969299316,-0.14855486154556274
42373,0,10,0.8103433847427368,0.8889623880386353,0.9292841553688049,-0.07861900329589844,-0.11894077062606812
42852,0,1,0.6181957721710205,0.6181957721710205,0.5728885531425476,0.0,0.0453072190284729
42852,0,3,0.6181957721710205,0.7268458604812622,0.7367749214172363,-0.1086500883102417,-0.11857914924621582
42852,0,5,0.6181957721710205,0.7366685271263123,0.6752569079399109,-0.11847275495529175,-0.05706113576889038
42852,0,10,0.6181957721710205,0.7288799285888672,0.7991902828216553,-0.11068415641784668,-0.18099451065063477
43036,0,1,0.2234131097793579,0.2234131097793579,0.43079039454460144,0.0,-0.20737728476524353
43036,0,3,0.2234131097793579,0.47552061080932617,0.2234131097793579,-0.25210750102996826,0.0
43036,0,5,0.2234131097793579,0.7691790461540222,0.43079039454460144,-0.5457659363746643,-0.20737728476524353
43036,0,10,0.2234131097793579,0.9381599426269531,0.34668222069740295,-0.7147468328475952,-0.12326911091804504
43252,0,1,7.955556066008285e-05,0.7668086886405945,7.955556066008285e-05,-0.7667291330799344,0.0
43252,0,3,7.955556066008285e-05,0.9747447967529297,0.7633213996887207,-0.9746652411922696,-0.7632418441280606
43252,0,5,7.955556066008285e-05,0.9962931275367737,0.0006498204893432558,-0.9962135719761136,-0.0005702649286831729
43252,0,10,7.955556066008285e-05,0.9924079179763794,0.8091919422149658,-0.9923283624157193,-0.8091123866543057
43285,0,1,0.3441998362541199,0.3441998362541199,0.3352859616279602,0.0,0.008913874626159668
43285,0,3,0.3441998362541199,0.5669901371002197,0.22927960753440857,-0.22279030084609985,0.1149202287197113
43285,0,5,0.3441998362541199,0.7800504565238953,0.4516194760799408,-0.4358506202697754,-0.10741963982582092
43285,0,10,0.3441998362541199,0.8323965072631836,0.7542182207107544,-0.4881966710090637,-0.4100183844566345
43469,0,1,0.836172342300415,0.836172342300415,0.836172342300415,0.0,0.0
43469,0,3,0.836172342300415,0.9716593027114868,0.7759833931922913,-0.13548696041107178,0.06018894910812378
43469,0,5,0.836172342300415,0.770572304725647,0.25073614716529846,0.06560003757476807,0.5854361951351166
43469,0,10,0.836172342300415,0.8173330426216125,0.6307274103164673,0.01883929967880249,0.20544493198394775
43490,0,1,0.9206656217575073,0.9206656217575073,0.9206656217575073,0.0,0.0
43490,0,3,0.9206656217575073,0.9824152588844299,0.9206656217575073,-0.06174963712692261,0.0
43490,0,5,0.9206656217575073,0.9906674027442932,0.9206656217575073,-0.07000178098678589,0.0
43490,0,10,0.9206656217575073,0.9629674553871155,0.81629878282547,-0.042301833629608154,0.10436683893203735
43912,1,1,0.9915498495101929,0.9915498495101929,0.9915498495101929,0.0,0.0
43912,1,3,0.9915498495101929,0.9079750180244446,0.9843442440032959,0.08357483148574829,0.007205605506896973
43912,1,5,0.9915498495101929,0.8603920936584473,0.9903896450996399,0.1311577558517456,0.0011602044105529785
43912,1,10,0.9915498495101929,0.7297831177711487,0.9816593527793884,0.2617667317390442,0.009890496730804443
44258,1,1,0.9449707269668579,0.9449707269668579,0.8877776265144348,0.0,0.057193100452423096
44258,1,3,0.9449707269668579,0.6723102927207947,0.9525875449180603,0.27266043424606323,-0.007616817951202393
44258,1,5,0.9449707269668579,0.671237051486969,0.9541528224945068,0.2737336754798889,-0.009182095527648926
44258,1,10,0.9449707269668579,0.8061943054199219,0.6552576422691345,0.13877642154693604,0.2897130846977234
44404,1,1,0.9935476183891296,0.9935476183891296,0.9906099438667297,0.0,0.0029376745223999023
44404,1,3,0.9935476183891296,0.9764332175254822,0.9935476183891296,0.01711440086364746,0.0
44404,1,5,0.9935476183891296,0.8637152314186096,0.9906099438667297,0.12983238697052002,0.0029376745223999023
44404,1,10,0.9935476183891296,0.929847776889801,0.9830310344696045,0.06369984149932861,0.010516583919525146
44440,1,1,0.982895016670227,0.9858863353729248,0.9857543706893921,-0.002991318702697754,-0.002859354019165039
44440,1,3,0.982895016670227,0.9829208254814148,0.9973575472831726,-2.580881118774414e-05,-0.014462530612945557
44440,1,5,0.982895016670227,0.976172685623169,0.9909290671348572,0.0067223310470581055,-0.008034050464630127
44440,1,10,0.982895016670227,0.7998037338256836,0.9938275218009949,0.18309128284454346,-0.010932505130767822
44622,1,1,0.8567029237747192,0.8567029237747192,0.8736249804496765,0.0,-0.016922056674957275
44622,1,3,0.8567029237747192,0.8600816130638123,0.8662307262420654,-0.0033786892890930176,-0.009527802467346191
44622,1,5,0.8567029237747192,0.7714295387268066,0.8328208327293396,0.0852733850479126,0.02388209104537964
44622,1,10,0.8567029237747192,0.7685893177986145,0.7370437979698181,0.08811360597610474,0.11965912580490112
45068,1,1,0.9997490048408508,0.9995978474617004,0.9996434450149536,0.00015115737915039062,0.0001055598258972168
45068,1,3,0.9997490048408508,0.9931318163871765,0.9993293285369873,0.006617188453674316,0.0004196763038635254
45068,1,5,0.9997490048408508,0.9249694347381592,0.9993305206298828,0.07477957010269165,0.0004184842109680176
45068,1,10,0.9997490048408508,0.8465595841407776,0.9991224408149719,0.15318942070007324,0.0006265640258789062
45467,1,1,0.8268181085586548,0.8268181085586548,0.8268181085586548,0.0,0.0
45467,1,3,0.8268181085586548,0.8019591569900513,0.8268181085586548,0.024858951568603516,0.0
45467,1,5,0.8268181085586548,0.8067070841789246,0.9464252591133118,0.020111024379730225,-0.11960715055465698
45467,1,10,0.8268181085586548,0.9319393634796143,0.9316045641899109,-0.10512125492095947,-0.1047864556312561
45496,1,1,0.11490412801504135,0.11490412801504135,0.12390176206827164,0.0,-0.008997634053230286
45496,1,3,0.11490412801504135,0.27053406834602356,0.42900019884109497,-0.1556299403309822,-0.3140960708260536
45496,1,5,0.11490412801504135,0.6056637167930603,0.3522837162017822,-0.49075958877801895,-0.23737958818674088
45496,1,10,0.11490412801504135,0.8106275200843811,0.1201585978269577,-0.6957233920693398,-0.005254469811916351
46696,1,1,0.9988927245140076,0.9992697834968567,0.9989497065544128,-0.0003770589828491211,-5.698204040527344e-05
46696,1,3,0.9988927245140076,0.9930893778800964,0.9808758497238159,0.005803346633911133,0.01801687479019165
46696,1,5,0.9988927245140076,0.9640846848487854,0.9949561953544617,0.03480803966522217,0.0039365291595458984
46696,1,10,0.9988927245140076,0.9176494479179382,0.9719876050949097,0.08124327659606934,0.0269051194190979
46714,1,1,0.9988910555839539,0.9985938668251038,0.9987420439720154,0.00029718875885009766,0.00014901161193847656
46714,1,3,0.9988910555839539,0.9961361289024353,0.9902278184890747,0.0027549266815185547,0.00866323709487915
46714,1,5,0.9988910555839539,0.9411604404449463,0.9958265423774719,0.05773061513900757,0.0030645132064819336
46714,1,10,0.9988910555839539,0.9001773595809937,0.9875155687332153,0.0987136960029602,0.011375486850738525
46735,1,1,0.9989689588546753,0.9989126920700073,0.9991853833198547,5.626678466796875e-05,-0.00021642446517944336
46735,1,3,0.9989689588546753,0.9854872226715088,0.9985449314117432,0.013481736183166504,0.0004240274429321289
46735,1,5,0.9989689588546753,0.9599050283432007,0.9983193278312683,0.03906393051147461,0.0006496310234069824
46735,1,10,0.9989689588546753,0.9543542861938477,0.998400866985321,0.04461467266082764,0.000568091869354248
46764,1,1,0.6016667485237122,0.6016667485237122,0.6016667485237122,0.0,0.0
46764,1,3,0.6016667485237122,0.41477566957473755,0.6234983801841736,0.1868910789489746,-0.021831631660461426
46764,1,5,0.6016667485237122,0.886694610118866,0.49815449118614197,-0.2850278615951538,0.10351225733757019
46764,1,10,0.6016667485237122,0.8379894495010376,0.9529445767402649,-0.23632270097732544,-0.35127782821655273
47128,1,1,0.9968814849853516,0.9968814849853516,0.9971766471862793,0.0,-0.0002951622009277344
47128,1,3,0.9968814849853516,0.8310495018959045,0.9941096305847168,0.16583198308944702,0.0027718544006347656
47128,1,5,0.9968814849853516,0.8462033271789551,0.9965884685516357,0.15067815780639648,0.0002930164337158203
47128,1,10,0.9968814849853516,0.8575974106788635,0.9758211970329285,0.13928407430648804,0.021060287952423096
47611,1,1,0.999836802482605,0.9975314140319824,0.999836802482605,0.0023053884506225586,0.0
47611,1,3,0.999836802482605,0.9165216088294983,0.9941838383674622,0.08331519365310669,0.005652964115142822
47611,1,5,0.999836802482605,0.6133872866630554,0.9998483657836914,0.38644951581954956,-1.1563301086425781e-05
47611,1,10,0.999836802482605,0.7407307028770447,0.9994914531707764,0.2591060996055603,0.0003453493118286133
47691,1,1,0.9999779462814331,0.9958934783935547,0.9999779462814331,0.004084467887878418,0.0
47691,1,3,0.9999779462814331,0.9586002230644226,0.9999643564224243,0.0413777232170105,1.3589859008789062e-05
47691,1,5,0.9999779462814331,0.8244399428367615,0.9999431371688843,0.17553800344467163,3.4809112548828125e-05
47691,1,10,0.9999779462814331,0.8482360243797302,0.9999731779098511,0.15174192190170288,4.76837158203125e-06
48007,1,1,0.9999138116836548,0.9891074299812317,0.9999138116836548,0.010806381702423096,0.0
48007,1,3,0.9999138116836548,0.9209019541740417,0.9998732805252075,0.07901185750961304,4.0531158447265625e-05
48007,1,5,0.9999138116836548,0.8093098402023315,0.9999138116836548,0.19060397148132324,0.0
48007,1,10,0.9999138116836548,0.8741008043289185,0.975628137588501,0.12581300735473633,0.02428567409515381
48062,1,1,0.9098864197731018,0.9098864197731018,0.8996099233627319,0.0,0.010276496410369873
48062,1,3,0.9098864197731018,0.752376139163971,0.9120986461639404,0.15751028060913086,-0.002212226390838623
48062,1,5,0.9098864197731018,0.7835254669189453,0.9496602416038513,0.1263609528541565,-0.03977382183074951
48062,1,10,0.9098864197731018,0.8337972164154053,0.5788870453834534,0.07608920335769653,0.33099937438964844
48251,1,1,0.9999535083770752,0.9913937449455261,0.9999535083770752,0.008559763431549072,0.0
48251,1,3,0.9999535083770752,0.9166557192802429,0.9999634027481079,0.08329778909683228,-9.894371032714844e-06
48251,1,5,0.9999535083770752,0.8119169473648071,0.9998811483383179,0.18803656101226807,7.236003875732422e-05
48251,1,10,0.9999535083770752,0.6996346116065979,0.9992546439170837,0.3003188967704773,0.0006988644599914551
48538,1,1,0.494808554649353,0.494808554649353,0.4432421624660492,0.0,0.05156639218330383
48538,1,3,0.494808554649353,0.7648680210113525,0.526689887046814,-0.2700594663619995,-0.03188133239746094
48538,1,5,0.494808554649353,0.9085820913314819,0.5781465172767639,-0.4137735366821289,-0.08333796262741089
48538,1,10,0.494808554649353,0.7832265496253967,0.6485963463783264,-0.2884179949760437,-0.1537877917289734
48856,1,1,0.9702694416046143,0.9702694416046143,0.9702694416046143,0.0,0.0
48856,1,3,0.9702694416046143,0.9721359610557556,0.9670183062553406,-0.0018665194511413574,0.0032511353492736816
48856,1,5,0.9702694416046143,0.7030336856842041,0.9705434441566467,0.26723575592041016,-0.0002740025520324707
48856,1,10,0.9702694416046143,0.5950854420661926,0.9647022485733032,0.37518399953842163,0.005567193031311035
48938,1,1,0.9817588329315186,0.9817588329315186,0.981179416179657,0.0,0.0005794167518615723
48938,1,3,0.9817588329315186,0.7856331467628479,0.9678505063056946,0.19612568616867065,0.013908326625823975
48938,1,5,0.9817588329315186,0.4786645770072937,0.9469766616821289,0.5030942559242249,0.03478217124938965
48938,1,10,0.9817588329315186,0.6246505379676819,0.9762021899223328,0.35710829496383667,0.005556643009185791
49334,1,1,0.30381321907043457,0.30381321907043457,0.39278554916381836,0.0,-0.08897233009338379
49334,1,3,0.30381321907043457,0.49475228786468506,0.5145905017852783,-0.1909390687942505,-0.21077728271484375
49334,1,5,0.30381321907043457,0.8160198330879211,0.3796990215778351,-0.5122066140174866,-0.07588580250740051
49334,1,10,0.30381321907043457,0.9079228639602661,0.9027177095413208,-0.6041096448898315,-0.5989044904708862
50210,1,1,0.9999126195907593,0.9921659231185913,0.9999051094055176,0.007746696472167969,7.510185241699219e-06
50210,1,3,0.9999126195907593,0.8988829255104065,0.9999234676361084,0.10102969408035278,-1.0848045349121094e-05
50210,1,5,0.9999126195907593,0.5083049535751343,0.9986876845359802,0.491607666015625,0.0012249350547790527
50210,1,10,0.9999126195907593,0.7280066013336182,0.9897457361221313,0.2719060182571411,0.01016688346862793
50248,1,1,0.9999560117721558,0.997574508190155,0.9999560117721558,0.0023815035820007324,0.0
50248,1,3,0.9999560117721558,0.9757477641105652,0.9999339580535889,0.024208247661590576,2.205371856689453e-05
50248,1,5,0.9999560117721558,0.46045470237731934,0.9998784065246582,0.5395013093948364,7.76052474975586e-05
50248,1,10,0.9999560117721558,0.9146198630332947,0.9999260902404785,0.08533614873886108,2.9921531677246094e-05
50680,1,1,0.9970858693122864,0.9970858693122864,0.9970858693122864,0.0,0.0
50680,1,3,0.9970858693122864,0.9733721613883972,0.9973817467689514,0.02371370792388916,-0.00029587745666503906
50680,1,5,0.9970858693122864,0.9272024035453796,0.9985803365707397,0.06988346576690674,-0.0014944672584533691
50680,1,10,0.9970858693122864,0.911776065826416,0.9971082806587219,0.08530980348587036,-2.2411346435546875e-05
50840,1,1,0.99985671043396,0.9859973192214966,0.99985671043396,0.013859391212463379,0.0
50840,1,3,0.99985671043396,0.9002814292907715,0.99985671043396,0.09957528114318848,0.0
50840,1,5,0.99985671043396,0.7840256690979004,0.9862307906150818,0.21583104133605957,0.013625919818878174
50840,1,10,0.99985671043396,0.8673979043960571,0.9999185800552368,0.13245880603790283,-6.186962127685547e-05
51306,1,1,0.9998186230659485,0.9984958171844482,0.9998186230659485,0.0013228058815002441,0.0
51306,1,3,0.9998186230659485,0.9897674918174744,0.9998186230659485,0.010051131248474121,0.0
51306,1,5,0.9998186230659485,0.7596476078033447,0.9998370409011841,0.24017101526260376,-1.8417835235595703e-05
51306,1,10,0.9998186230659485,0.9465248584747314,0.9928988218307495,0.05329376459121704,0.006919801235198975
51505,1,1,0.9998185038566589,0.9985687732696533,0.9998185038566589,0.0012497305870056152,0.0
51505,1,3,0.9998185038566589,0.9575509428977966,0.9998185038566589,0.042267560958862305,0.0
51505,1,5,0.9998185038566589,0.78666752576828,0.9918799996376038,0.2131509780883789,0.007938504219055176
51505,1,10,0.9998185038566589,0.9028373956680298,0.9997454285621643,0.09698110818862915,7.30752944946289e-05
51669,1,1,0.9999433755874634,0.9946011304855347,0.9999433755874634,0.005342245101928711,0.0
51669,1,3,0.9999433755874634,0.9212133884429932,0.9946011304855347,0.07872998714447021,0.005342245101928711
51669,1,5,0.9999433755874634,0.48549726605415344,0.999895453453064,0.5144461095333099,4.792213439941406e-05
51669,1,10,0.9999433755874634,0.5650215148925781,0.9999407529830933,0.43492186069488525,2.6226043701171875e-06
51862,1,1,0.9997244477272034,0.9749532341957092,0.9997244477272034,0.02477121353149414,0.0
51862,1,3,0.9997244477272034,0.8563787937164307,0.9817662835121155,0.1433456540107727,0.01795816421508789
51862,1,5,0.9997244477272034,0.7990725040435791,0.9988266825675964,0.20065194368362427,0.0008977651596069336
51862,1,10,0.9997244477272034,0.8406323194503784,0.9163441061973572,0.15909212827682495,0.08338034152984619
52182,1,1,0.99991774559021,0.9921659231185913,0.9921659231185913,0.007751822471618652,0.007751822471618652
52182,1,3,0.99991774559021,0.8988829255104065,0.9999240636825562,0.10103482007980347,-6.318092346191406e-06
52182,1,5,0.99991774559021,0.5083049535751343,0.999911904335022,0.4916127920150757,5.841255187988281e-06
52182,1,10,0.99991774559021,0.7455326914787292,0.9998775720596313,0.2543850541114807,4.017353057861328e-05
52557,1,1,0.9999494552612305,0.9939242005348206,0.999239444732666,0.006025254726409912,0.0007100105285644531
52557,1,3,0.9999494552612305,0.9198864102363586,0.9999494552612305,0.08006304502487183,0.0
52557,1,5,0.9999494552612305,0.5501412749290466,0.9999384880065918,0.44980818033218384,1.0967254638671875e-05
52557,1,10,0.9999494552612305,0.6937412619590759,0.9993472695350647,0.30620819330215454,0.0006021857261657715
52582,1,1,0.999275267124176,0.9981279969215393,0.9993690848350525,0.0011472702026367188,-9.381771087646484e-05
52582,1,3,0.999275267124176,0.9061791300773621,0.9987735152244568,0.09309613704681396,0.0005017518997192383
52582,1,5,0.999275267124176,0.8573753237724304,0.9816147685050964,0.1418999433517456,0.01766049861907959
52582,1,10,0.999275267124176,0.6190757155418396,0.9633244276046753,0.3801995515823364,0.03595083951950073
